5;8;52;29
6;8;106;85
7;8;379;586
8;8;622;1029
9;8;1515;5898
10;8;2817;14766
11;8;3198;15144
12;8;6088;18769
13;8;11250;65876
14;8;18286;148515
15;8;29575;183845
16;8;146796;205711
17;8;287482;212946
18;8;751885;252267
19;8;1103017;708839
