5;2;22;15
6;2;37;29
7;2;54;45
8;2;80;97
9;2;115;242
10;2;162;580
11;2;205;857
12;2;288;1986
13;2;375;2783
14;2;526;4263
15;2;679;5929
16;2;944;8593
17;2;1439;13025
18;2;1732;16801
19;2;2177;46614
20;2;2706;54213
